Temperature(°C),Humidity(%),Wind speed (m/s),Solar Radiation (MJ/m2),Month,Weekday,Hour,Holiday,Seasons,Rented Bike Count
15.2,60,3.2,0.09,3.0,6.0,4.0,0.0,3.0,1268
14.3,63,2.6,0.0,3.0,6.0,4.0,0.0,3.0,1045
13.7,73,1.8,0.0,3.0,6.0,4.0,0.0,3.0,948
12.7,76,1.5,0.0,3.0,6.0,4.0,0.0,3.0,880
12.1,77,1.4,0.0,3.0,6.0,1.0,0.0,3.0,678
11.7,77,1.3,0.0,3.0,7.0,1.0,0.0,3.0,537
11.5,77,2.0,0.0,3.0,7.0,1.0,0.0,3.0,502
11.0,73,1.5,0.0,3.0,7.0,1.0,0.0,3.0,397
10.7,74,1.7,0.0,3.0,7.0,1.0,0.0,3.0,264
10.4,73,1.7,0.0,3.0,7.0,1.0,0.0,3.0,163
9.8,73,0.8,0.0,3.0,7.0,1.0,0.0,3.0,108
9.4,75,0.9,0.0,3.0,7.0,1.0,0.0,3.0,142
9.5,72,0.2,0.04,3.0,7.0,2.0,0.0,3.0,264
10.4,65,0.8,0.41,3.0,7.0,2.0,0.0,3.0,489
12.6,57,0.9,0.98,3.0,7.0,2.0,0.0,3.0,642
14.7,53,0.9,1.59,3.0,7.0,2.0,0.0,3.0,618
16.7,45,1.9,2.07,3.0,7.0,,0.0,3.0,824
18.2,38,4.2,2.41,3.0,7.0,,0.0,3.0,1072
19.3,37,3.0,2.53,3.0,7.0,,0.0,3.0,1218
20.1,30,3.0,2.57,3.0,7.0,,0.0,3.0,1381
18.9,28,3.7,2.09,3.0,7.0,,0.0,3.0,1542
18.0,32,3.0,1.03,3.0,7.0,,0.0,3.0,1578
17.3,36,3.4,0.8,3.0,7.0,4.0,0.0,3.0,1531
16.6,33,2.6,0.48,3.0,7.0,4.0,0.0,3.0,1391
15.3,41,2.0,0.08,3.0,7.0,4.0,0.0,3.0,1025
14.0,45,1.6,0.0,3.0,7.0,4.0,0.0,3.0,972
13.3,48,1.6,0.0,3.0,7.0,4.0,0.0,3.0,1010
12.8,52,1.5,0.0,3.0,7.0,4.0,0.0,3.0,922
12.4,63,1.3,0.0,3.0,7.0,1.0,0.0,3.0,655
12.1,70,0.8,0.0,4.0,1.0,1.0,0.0,3.0,579
11.7,74,0.5,0.0,4.0,1.0,1.0,0.0,3.0,453
11.7,72,0.6,0.0,4.0,1.0,1.0,0.0,3.0,322
11.9,71,0.7,0.0,4.0,1.0,1.0,0.0,3.0,221
12.1,69,0.3,0.0,4.0,1.0,1.0,0.0,3.0,147
12.3,65,0.5,0.0,4.0,1.0,1.0,0.0,3.0,96
12.4,61,0.4,0.0,4.0,1.0,1.0,0.0,3.0,110
12.5,62,0.4,0.0,4.0,1.0,2.0,0.0,3.0,169
12.9,64,1.5,0.06,4.0,1.0,2.0,0.0,3.0,342
13.5,66,1.8,0.16,4.0,1.0,2.0,0.0,3.0,485
14.7,61,2.0,0.64,4.0,1.0,2.0,0.0,3.0,566
16.7,55,2.1,1.37,4.0,1.0,,0.0,3.0,737
18.0,53,3.1,1.53,4.0,1.0,,0.0,3.0,926
17.9,60,2.2,0.86,4.0,1.0,,0.0,3.0,1156
17.5,67,2.1,0.42,4.0,1.0,,0.0,3.0,1201
18.2,63,2.2,0.72,4.0,1.0,,0.0,3.0,1349
18.2,69,3.2,0.87,4.0,1.0,,0.0,3.0,1409
18.0,72,1.8,0.47,4.0,1.0,4.0,0.0,3.0,1362
17.7,75,2.1,0.12,4.0,1.0,4.0,0.0,3.0,1296
17.4,79,2.3,0.03,4.0,1.0,4.0,0.0,3.0,1066
17.1,80,1.5,0.0,4.0,1.0,4.0,0.0,3.0,984
16.9,81,1.9,0.0,4.0,1.0,4.0,0.0,3.0,983
16.7,83,2.4,0.0,4.0,1.0,4.0,0.0,3.0,841
16.3,82,1.3,0.0,4.0,1.0,1.0,0.0,3.0,588
16.1,80,1.9,0.0,4.0,2.0,1.0,0.0,3.0,468
16.0,79,1.0,0.0,4.0,2.0,1.0,0.0,3.0,295
15.7,81,1.4,0.0,4.0,2.0,1.0,0.0,3.0,155
15.6,81,1.2,0.0,4.0,2.0,1.0,0.0,3.0,111
15.7,79,1.2,0.0,4.0,2.0,1.0,0.0,3.0,86
15.3,82,1.4,0.0,4.0,2.0,1.0,0.0,3.0,125
14.9,81,0.4,0.0,4.0,2.0,1.0,0.0,3.0,359
15.1,80,1.0,0.01,4.0,2.0,2.0,0.0,3.0,918
15.7,75,1.1,0.11,4.0,2.0,2.0,0.0,3.0,1469
16.6,70,1.5,0.3,4.0,2.0,2.0,0.0,3.0,806
17.5,66,1.3,0.55,4.0,2.0,2.0,0.0,3.0,579
18.5,61,1.6,0.95,4.0,2.0,,0.0,3.0,662
20.8,50,2.0,1.82,4.0,2.0,,0.0,3.0,818
21.9,48,2.5,2.14,4.0,2.0,,0.0,3.0,818
23.0,42,3.4,2.1,4.0,2.0,,0.0,3.0,920
23.7,43,2.8,2.28,4.0,2.0,,0.0,3.0,993
23.0,47,4.1,2.0,4.0,2.0,,0.0,3.0,1218
22.0,49,3.7,1.28,4.0,2.0,4.0,0.0,3.0,1569
20.7,54,4.1,0.5,4.0,2.0,4.0,0.0,3.0,2401
19.1,60,3.4,0.1,4.0,2.0,4.0,0.0,3.0,1779
18.2,65,1.8,0.0,4.0,2.0,4.0,0.0,3.0,1517
17.9,64,2.1,0.0,4.0,2.0,4.0,0.0,3.0,1503
17.4,66,2.3,0.0,4.0,2.0,4.0,0.0,3.0,1213
16.8,70,0.9,0.0,4.0,2.0,1.0,0.0,3.0,803
16.8,69,0.8,0.0,4.0,3.0,1.0,0.0,3.0,532
17.1,72,1.7,0.0,4.0,3.0,1.0,0.0,3.0,430
17.0,73,1.6,0.0,4.0,3.0,1.0,0.0,3.0,275
17.0,74,1.7,0.0,4.0,3.0,1.0,0.0,3.0,156
16.9,74,1.2,0.0,4.0,3.0,1.0,0.0,3.0,124
16.9,73,1.6,0.0,4.0,3.0,1.0,0.0,3.0,163
16.8,74,1.2,0.0,4.0,3.0,1.0,0.0,3.0,388
16.8,73,1.0,0.01,4.0,3.0,2.0,0.0,3.0,1033
17.3,71,0.5,0.17,4.0,3.0,2.0,0.0,3.0,1677
18.3,67,2.4,0.55,4.0,3.0,2.0,0.0,3.0,867
18.9,66,2.0,0.85,4.0,3.0,2.0,0.0,3.0,664
19.0,67,1.9,0.52,4.0,3.0,,0.0,3.0,696
19.6,63,2.9,0.68,4.0,3.0,,0.0,3.0,913
20.1,61,2.6,1.01,4.0,3.0,,0.0,3.0,870
21.0,53,3.2,1.12,4.0,3.0,,0.0,3.0,931
19.9,58,2.5,0.51,4.0,3.0,,0.0,3.0,961
19.7,58,3.7,0.78,4.0,3.0,,0.0,3.0,1173
19.7,57,2.6,0.54,4.0,3.0,4.0,0.0,3.0,1436
18.9,68,3.3,0.12,4.0,3.0,4.0,0.0,3.0,2134
18.0,74,3.1,0.02,4.0,3.0,4.0,0.0,3.0,1415
17.3,80,2.4,0.0,4.0,3.0,4.0,0.0,3.0,1470
17.0,83,3.2,0.0,4.0,3.0,4.0,0.0,3.0,1223
16.0,85,2.0,0.0,4.0,3.0,4.0,0.0,3.0,1030
15.0,94,1.6,0.0,4.0,3.0,1.0,0.0,3.0,454
15.0,96,2.1,0.0,4.0,4.0,1.0,0.0,3.0,355
14.8,96,1.7,0.0,4.0,4.0,1.0,0.0,3.0,113
14.5,97,2.2,0.0,4.0,4.0,1.0,0.0,3.0,15
14.3,97,1.2,0.0,4.0,4.0,1.0,0.0,3.0,22
14.1,97,1.7,0.0,4.0,4.0,1.0,0.0,3.0,14
11.9,97,3.4,0.0,4.0,4.0,1.0,0.0,3.0,19
11.7,95,0.7,0.0,4.0,4.0,1.0,0.0,3.0,172
10.3,90,1.2,0.01,4.0,4.0,2.0,0.0,3.0,665
10.3,86,2.5,0.15,4.0,4.0,2.0,0.0,3.0,1284
10.4,81,1.4,0.36,4.0,4.0,2.0,0.0,3.0,378
10.7,81,1.4,0.57,4.0,4.0,2.0,0.0,3.0,505
12.8,65,2.0,1.76,4.0,4.0,,0.0,3.0,744
15.3,54,2.1,2.83,4.0,4.0,,0.0,3.0,928
16.7,47,1.4,3.24,4.0,4.0,,0.0,3.0,951
17.9,42,1.3,3.04,4.0,4.0,,0.0,3.0,1096
17.9,44,2.2,2.79,4.0,4.0,,0.0,3.0,1209
17.9,42,1.1,2.25,4.0,4.0,,0.0,3.0,1413
17.2,46,2.2,1.6,4.0,4.0,4.0,0.0,3.0,1745
16.0,47,2.1,0.79,4.0,4.0,4.0,0.0,3.0,2402
14.3,53,2.1,0.17,4.0,4.0,4.0,0.0,3.0,1626
12.8,56,2.0,0.0,4.0,4.0,4.0,0.0,3.0,1374
11.8,57,1.9,0.0,4.0,4.0,4.0,0.0,3.0,1256
10.9,58,1.5,0.0,4.0,4.0,4.0,0.0,3.0,1041
10.2,58,2.4,0.0,4.0,4.0,1.0,0.0,3.0,668
9.5,61,1.7,0.0,4.0,5.0,1.0,0.0,3.0,436
9.0,62,1.9,0.0,4.0,5.0,1.0,0.0,3.0,373
9.0,63,2.1,0.0,4.0,5.0,1.0,0.0,3.0,220
8.9,64,2.2,0.0,4.0,5.0,1.0,0.0,3.0,150
8.8,65,2.5,0.0,4.0,5.0,1.0,0.0,3.0,87
8.3,81,2.0,0.0,4.0,5.0,1.0,0.0,3.0,18
7.5,94,2.4,0.0,4.0,5.0,1.0,0.0,3.0,21
7.1,94,2.2,0.0,4.0,5.0,2.0,0.0,3.0,38
6.7,94,2.7,0.05,4.0,5.0,2.0,0.0,3.0,207
6.8,89,2.9,0.07,4.0,5.0,2.0,0.0,3.0,129
7.1,87,2.9,0.15,4.0,5.0,2.0,0.0,3.0,95
7.1,93,2.6,0.19,4.0,5.0,,0.0,3.0,47
7.3,95,2.2,0.3,4.0,5.0,,0.0,3.0,70
7.7,95,1.9,0.4,4.0,5.0,,0.0,3.0,84
8.0,95,1.5,0.35,4.0,5.0,,0.0,3.0,46
8.1,96,1.9,0.26,4.0,5.0,,0.0,3.0,37
8.1,96,1.5,0.21,4.0,5.0,,0.0,3.0,31
8.0,96,1.4,0.13,4.0,5.0,4.0,0.0,3.0,46
7.6,96,2.0,0.04,4.0,5.0,4.0,0.0,3.0,75
7.6,96,1.5,0.0,4.0,5.0,4.0,0.0,3.0,75
7.3,96,1.9,0.0,4.0,5.0,4.0,0.0,3.0,56
7.3,96,1.5,0.0,4.0,5.0,4.0,0.0,3.0,99
7.2,96,1.0,0.0,4.0,5.0,4.0,0.0,3.0,77
7.1,96,1.3,0.0,4.0,5.0,1.0,0.0,3.0,79
7.2,95,0.9,0.0,4.0,6.0,1.0,0.0,3.0,56
7.2,95,0.2,0.0,4.0,6.0,1.0,0.0,3.0,50
7.3,96,1.0,0.0,4.0,6.0,1.0,0.0,3.0,27
7.2,96,0.8,0.0,4.0,6.0,1.0,0.0,3.0,18
6.8,97,2.2,0.0,4.0,6.0,1.0,0.0,3.0,9
6.3,97,1.7,0.0,4.0,6.0,1.0,0.0,3.0,54
6.1,96,2.1,0.0,4.0,6.0,1.0,0.0,3.0,178
5.7,95,3.4,0.02,4.0,6.0,2.0,0.0,3.0,591
5.9,90,2.8,0.32,4.0,6.0,2.0,0.0,3.0,1235
6.9,83,2.2,0.83,4.0,6.0,2.0,0.0,3.0,719
8.0,73,2.8,1.44,4.0,6.0,2.0,0.0,3.0,529
8.3,69,4.1,1.81,4.0,6.0,,0.0,3.0,598
6.7,71,4.6,1.05,4.0,6.0,,0.0,3.0,756
7.9,58,4.3,1.88,4.0,6.0,,0.0,3.0,683
7.4,56,3.5,1.04,4.0,6.0,,0.0,3.0,572
6.8,50,4.1,0.56,4.0,6.0,,0.0,3.0,545
6.6,50,4.0,0.81,4.0,6.0,,0.0,3.0,585
6.3,50,4.4,0.64,4.0,6.0,4.0,0.0,3.0,776
5.9,43,5.3,0.62,4.0,6.0,4.0,0.0,3.0,1114
4.8,48,3.8,0.17,4.0,6.0,4.0,0.0,3.0,659
4.3,59,4.6,0.0,4.0,6.0,4.0,0.0,3.0,508
4.0,67,3.0,0.0,4.0,6.0,4.0,0.0,3.0,447
3.9,68,3.0,0.0,4.0,6.0,4.0,0.0,3.0,499
3.8,75,4.1,0.0,4.0,6.0,1.0,0.0,3.0,312
3.0,67,3.3,0.0,4.0,7.0,1.0,0.0,3.0,282
2.6,67,2.7,0.0,4.0,7.0,1.0,0.0,3.0,225
1.8,81,2.9,0.0,4.0,7.0,1.0,0.0,3.0,123
1.5,82,3.5,0.0,4.0,7.0,1.0,0.0,3.0,122
1.6,70,3.6,0.0,4.0,7.0,1.0,0.0,3.0,80
1.6,62,4.9,0.0,4.0,7.0,1.0,0.0,3.0,57
1.7,58,3.8,0.0,4.0,7.0,1.0,0.0,3.0,108
1.9,51,4.9,0.07,4.0,7.0,2.0,0.0,3.0,206
2.4,44,4.3,0.41,4.0,7.0,2.0,0.0,3.0,399
3.4,37,3.6,1.07,4.0,7.0,2.0,0.0,3.0,426
4.3,31,4.9,1.77,4.0,7.0,2.0,0.0,3.0,453
4.7,26,4.8,1.55,4.0,7.0,,0.0,3.0,553
6.0,23,4.2,2.0,4.0,7.0,,0.0,3.0,697
7.4,22,4.5,2.98,4.0,7.0,,0.0,3.0,852
8.1,24,4.7,2.99,4.0,7.0,,0.0,3.0,919
7.6,36,5.0,1.39,4.0,7.0,,0.0,3.0,925
7.9,34,4.7,1.09,4.0,7.0,,0.0,3.0,897
7.6,36,5.3,1.8,4.0,7.0,4.0,0.0,3.0,908
6.4,43,3.7,0.92,4.0,7.0,4.0,0.0,3.0,714
4.9,47,3.5,0.2,4.0,7.0,4.0,0.0,3.0,518
4.2,44,4.1,0.0,4.0,7.0,4.0,0.0,3.0,458
3.8,39,3.2,0.0,4.0,7.0,4.0,0.0,3.0,443
3.5,41,2.8,0.0,4.0,7.0,4.0,0.0,3.0,426
3.1,39,3.1,0.0,4.0,7.0,1.0,0.0,3.0,368
2.9,46,2.2,0.0,4.0,1.0,1.0,0.0,3.0,325
2.4,46,1.7,0.0,4.0,1.0,1.0,0.0,3.0,224
2.2,49,1.9,0.0,4.0,1.0,1.0,0.0,3.0,191
2.0,50,2.0,0.0,4.0,1.0,1.0,0.0,3.0,141
1.7,51,1.3,0.0,4.0,1.0,1.0,0.0,3.0,90
1.3,51,1.6,0.0,4.0,1.0,1.0,0.0,3.0,59
0.9,52,1.1,0.0,4.0,1.0,1.0,0.0,3.0,101
0.9,54,0.8,0.11,4.0,1.0,2.0,0.0,3.0,159
2.9,53,1.5,0.68,4.0,1.0,2.0,0.0,3.0,332
5.1,46,2.7,1.34,4.0,1.0,2.0,0.0,3.0,405
6.3,39,2.8,1.55,4.0,1.0,2.0,0.0,3.0,494
6.4,29,2.7,0.9,4.0,1.0,,0.0,3.0,586
6.9,30,1.8,0.85,4.0,1.0,,0.0,3.0,709
7.4,27,1.8,0.86,4.0,1.0,,0.0,3.0,847
7.9,27,1.0,0.75,4.0,1.0,,0.0,3.0,777
7.3,38,0.8,0.38,4.0,1.0,,0.0,3.0,343
6.1,65,1.5,0.21,4.0,1.0,,0.0,3.0,137
4.3,80,2.6,0.23,4.0,1.0,4.0,0.0,3.0,58
3.0,89,1.5,0.07,4.0,1.0,4.0,0.0,3.0,22
2.5,94,1.8,0.0,4.0,1.0,4.0,0.0,3.0,44
2.7,90,1.5,0.0,4.0,1.0,4.0,0.0,3.0,93
2.8,88,2.1,0.0,4.0,1.0,4.0,0.0,3.0,170
2.7,88,2.0,0.0,4.0,1.0,4.0,0.0,3.0,177
2.9,85,0.9,0.0,4.0,1.0,1.0,0.0,3.0,182
3.2,84,0.6,0.0,4.0,2.0,1.0,0.0,3.0,197
2.8,87,0.8,0.0,4.0,2.0,1.0,0.0,3.0,140
2.2,88,0.5,0.0,4.0,2.0,1.0,0.0,3.0,97
1.6,94,0.3,0.0,4.0,2.0,1.0,0.0,3.0,52
1.1,95,0.5,0.0,4.0,2.0,1.0,0.0,3.0,43
0.7,96,1.0,0.0,4.0,2.0,1.0,0.0,3.0,91
0.1,97,0.6,0.0,4.0,2.0,1.0,0.0,3.0,239
0.6,97,1.3,0.05,4.0,2.0,2.0,0.0,3.0,651
1.0,97,0.9,0.22,4.0,2.0,2.0,0.0,3.0,1163
2.6,96,1.1,0.87,4.0,2.0,2.0,0.0,3.0,682
5.2,73,1.0,2.08,4.0,2.0,2.0,0.0,3.0,506
7.5,54,0.9,2.49,4.0,2.0,,0.0,3.0,644
10.4,44,1.7,2.93,4.0,2.0,,0.0,3.0,799
12.4,32,1.7,3.06,4.0,2.0,,0.0,3.0,869
13.9,26,2.5,2.99,4.0,2.0,,0.0,3.0,921
14.2,24,1.8,2.6,4.0,2.0,,0.0,3.0,1038
15.3,24,1.5,2.0,4.0,2.0,,0.0,3.0,1185
15.3,26,0.9,1.39,4.0,2.0,4.0,0.0,3.0,1479
14.8,24,1.3,0.69,4.0,2.0,4.0,0.0,3.0,2401
13.4,33,1.2,0.15,4.0,2.0,4.0,0.0,3.0,1599
11.7,34,0.9,0.0,4.0,2.0,4.0,0.0,3.0,1362
10.3,38,0.5,0.0,4.0,2.0,4.0,0.0,3.0,1232
9.6,41,0.5,0.0,4.0,2.0,4.0,0.0,3.0,1069
9.6,43,1.2,0.0,4.0,2.0,1.0,0.0,3.0,623
9.0,46,1.2,0.0,4.0,3.0,1.0,0.0,3.0,485
9.0,44,1.0,0.0,4.0,3.0,1.0,0.0,3.0,376
8.8,43,1.0,0.0,4.0,3.0,1.0,0.0,3.0,250
8.1,48,0.8,0.0,4.0,3.0,1.0,0.0,3.0,149
7.5,48,1.0,0.0,4.0,3.0,1.0,0.0,3.0,102
7.1,53,0.8,0.0,4.0,3.0,1.0,0.0,3.0,123
6.9,51,0.9,0.0,4.0,3.0,1.0,0.0,3.0,370
7.2,50,1.1,0.1,4.0,3.0,2.0,0.0,3.0,981
9.6,38,1.4,0.58,4.0,3.0,2.0,0.0,3.0,1702
11.9,35,1.1,0.95,4.0,3.0,2.0,0.0,3.0,982
15.2,31,1.6,1.84,4.0,3.0,2.0,0.0,3.0,703
18.5,27,1.3,2.59,4.0,3.0,,0.0,3.0,839
20.5,37,4.6,2.94,4.0,3.0,,0.0,3.0,1023
21.9,34,5.1,2.77,4.0,3.0,,0.0,3.0,967
21.2,35,6.499999999999999,1.8,4.0,3.0,,0.0,3.0,913
21.4,33,4.8,1.63,4.0,3.0,,0.0,3.0,933
20.9,34,5.8,1.37,4.0,3.0,,0.0,3.0,1080
20.6,39,5.6,0.74,4.0,3.0,4.0,0.0,3.0,1004
19.7,52,6.499999999999999,0.2,4.0,3.0,4.0,0.0,3.0,1805
19.2,55,5.8,0.01,4.0,3.0,4.0,0.0,3.0,1153
19.1,58,6.1,0.0,4.0,3.0,4.0,0.0,3.0,336
17.5,70,6.499999999999999,0.0,4.0,3.0,4.0,0.0,3.0,133
15.8,83,5.4,0.0,4.0,3.0,4.0,0.0,3.0,75
15.1,83,4.1,0.0,4.0,3.0,1.0,0.0,3.0,212
14.4,82,4.6,0.0,4.0,4.0,1.0,0.0,3.0,0
13.6,81,3.6,0.0,4.0,4.0,1.0,0.0,3.0,0
12.7,80,3.9,0.0,4.0,4.0,1.0,0.0,3.0,0
11.6,81,3.1,0.0,4.0,4.0,1.0,0.0,3.0,0
10.2,83,3.5,0.0,4.0,4.0,1.0,0.0,3.0,0
9.7,84,1.7,0.0,4.0,4.0,1.0,0.0,3.0,0
9.0,86,2.0,0.0,4.0,4.0,1.0,0.0,3.0,0
8.8,85,1.1,0.11,4.0,4.0,2.0,0.0,3.0,0
9.7,77,1.6,0.68,4.0,4.0,2.0,0.0,3.0,0
11.8,59,2.1,1.44,4.0,4.0,2.0,0.0,3.0,0
13.3,51,4.1,2.17,4.0,4.0,2.0,0.0,3.0,0
14.9,44,4.0,2.75,4.0,4.0,,0.0,3.0,0
15.7,46,3.9,3.05,4.0,4.0,,0.0,3.0,0
15.6,38,4.7,3.32,4.0,4.0,,0.0,3.0,0
16.4,28,3.4,3.16,4.0,4.0,,0.0,3.0,0
17.0,28,3.5,2.9,4.0,4.0,,0.0,3.0,0
16.9,23,4.4,2.39,4.0,4.0,,0.0,3.0,0
16.2,22,4.1,1.73,4.0,4.0,4.0,0.0,3.0,0
15.2,21,2.9,0.94,4.0,4.0,4.0,0.0,3.0,0
13.2,28,2.9,0.22,4.0,4.0,4.0,0.0,3.0,0
11.9,33,2.0,0.0,4.0,4.0,4.0,0.0,3.0,0
11.0,34,2.1,0.0,4.0,4.0,4.0,0.0,3.0,0
10.3,42,1.0,0.0,4.0,4.0,4.0,0.0,3.0,0
9.7,45,2.0,0.0,4.0,4.0,1.0,0.0,3.0,0
9.5,40,2.4,0.0,4.0,5.0,1.0,0.0,3.0,504
8.9,40,2.1,0.0,4.0,5.0,1.0,0.0,3.0,374
8.1,45,1.0,0.0,4.0,5.0,1.0,0.0,3.0,269
7.8,49,1.4,0.0,4.0,5.0,1.0,0.0,3.0,182
7.5,53,1.0,0.0,4.0,5.0,1.0,0.0,3.0,98
7.1,57,0.8,0.0,4.0,5.0,1.0,0.0,3.0,144
7.1,55,1.8,0.0,4.0,5.0,1.0,0.0,3.0,375
7.6,54,1.7,0.13,4.0,5.0,2.0,0.0,3.0,1054
8.9,48,1.1,0.69,4.0,5.0,2.0,0.0,3.0,1789
11.5,43,1.7,1.43,4.0,5.0,2.0,0.0,3.0,952
13.8,39,2.3,2.09,4.0,5.0,2.0,0.0,3.0,686
16.2,30,2.4,2.68,4.0,5.0,,0.0,3.0,829
17.5,20,4.6,3.07,4.0,5.0,,0.0,3.0,969
18.1,18,5.1,3.2,4.0,5.0,,0.0,3.0,1029
18.8,27,4.9,3.13,4.0,5.0,,0.0,3.0,990
19.4,24,3.9,2.86,4.0,5.0,,0.0,3.0,1074
18.8,23,4.2,2.39,4.0,5.0,,0.0,3.0,1273
18.6,22,3.7,1.72,4.0,5.0,4.0,0.0,3.0,1664
17.9,16,3.7,0.92,4.0,5.0,4.0,0.0,3.0,2359
15.9,14,2.8,0.25,4.0,5.0,4.0,0.0,3.0,1641
14.2,15,2.6,0.0,4.0,5.0,4.0,0.0,3.0,1319
13.4,15,2.7,0.0,4.0,5.0,4.0,0.0,3.0,1241
13.5,15,2.2,0.0,4.0,5.0,4.0,0.0,3.0,1142
12.6,16,1.7,0.0,4.0,5.0,1.0,0.0,3.0,772
11.4,22,1.5,0.0,4.0,6.0,1.0,0.0,3.0,525
10.0,23,0.7,0.0,4.0,6.0,1.0,0.0,3.0,432
9.7,23,1.4,0.0,4.0,6.0,1.0,0.0,3.0,257
9.9,27,1.3,0.0,4.0,6.0,1.0,0.0,3.0,167
9.7,29,1.8,0.0,4.0,6.0,1.0,0.0,3.0,112
9.1,34,0.9,0.0,4.0,6.0,1.0,0.0,3.0,156
8.3,35,0.3,0.0,4.0,6.0,1.0,0.0,3.0,368
8.8,33,1.2,0.11,4.0,6.0,2.0,0.0,3.0,999
10.6,27,1.1,0.39,4.0,6.0,2.0,0.0,3.0,1721
13.2,22,1.1,0.93,4.0,6.0,2.0,0.0,3.0,982
15.7,18,1.6,1.66,4.0,6.0,2.0,0.0,3.0,741
16.9,15,1.7,1.8,4.0,6.0,,0.0,3.0,867
18.2,15,1.6,2.27,4.0,6.0,,0.0,3.0,1095
19.0,15,1.4,2.02,4.0,6.0,,0.0,3.0,973
18.7,14,1.6,1.25,4.0,6.0,,0.0,3.0,1063
18.6,15,0.9,0.81,4.0,6.0,,0.0,3.0,1108
18.3,16,1.0,0.7,4.0,6.0,,0.0,3.0,1270
18.1,16,1.4,0.45,4.0,6.0,4.0,0.0,3.0,1662
17.5,18,1.3,0.23,4.0,6.0,4.0,0.0,3.0,2404
16.9,19,0.5,0.06,4.0,6.0,4.0,0.0,3.0,1641
16.2,22,0.9,0.0,4.0,6.0,4.0,0.0,3.0,1359
16.4,24,2.9,0.0,4.0,6.0,4.0,0.0,3.0,1311
16.3,25,2.0,0.0,4.0,6.0,4.0,0.0,3.0,1178
15.5,27,3.5,0.0,4.0,6.0,1.0,0.0,3.0,849
14.8,27,2.1,0.0,4.0,7.0,1.0,0.0,3.0,664
14.1,25,1.8,0.0,4.0,7.0,1.0,0.0,3.0,513
13.5,27,1.6,0.0,4.0,7.0,1.0,0.0,3.0,253
12.1,41,1.0,0.0,4.0,7.0,1.0,0.0,3.0,62
10.3,72,1.0,0.0,4.0,7.0,1.0,0.0,3.0,39
9.5,76,0.8,0.0,4.0,7.0,1.0,0.0,3.0,20
8.7,80,1.1,0.0,4.0,7.0,1.0,0.0,3.0,12
8.2,88,0.7,0.01,4.0,7.0,2.0,0.0,3.0,18
7.7,88,1.4,0.08,4.0,7.0,2.0,0.0,3.0,17
7.5,94,1.5,0.15,4.0,7.0,2.0,0.0,3.0,17
7.7,94,1.0,0.28,4.0,7.0,2.0,0.0,3.0,43
8.1,94,1.2,0.39,4.0,7.0,,0.0,3.0,52
8.6,94,1.1,0.49,4.0,7.0,,0.0,3.0,75
8.8,93,1.7,0.38,4.0,7.0,,0.0,3.0,70
8.9,94,1.3,0.29,4.0,7.0,,0.0,3.0,122
8.6,88,3.2,0.17,4.0,7.0,,0.0,3.0,203
8.9,87,1.8,0.32,4.0,7.0,,0.0,3.0,445
9.3,81,2.4,0.52,4.0,7.0,4.0,0.0,3.0,675
9.6,79,1.8,0.39,4.0,7.0,4.0,0.0,3.0,706
9.5,76,2.3,0.02,4.0,7.0,4.0,0.0,3.0,612
9.4,76,2.6,0.0,4.0,7.0,4.0,0.0,3.0,640
9.1,76,3.5,0.0,4.0,7.0,4.0,0.0,3.0,633
8.8,77,3.2,0.0,4.0,7.0,4.0,0.0,3.0,586
8.4,77,3.8,0.0,4.0,7.0,1.0,0.0,3.0,503
7.8,78,1.8,0.0,4.0,1.0,1.0,0.0,3.0,475
7.1,78,3.6,0.0,4.0,1.0,1.0,0.0,3.0,349
6.7,80,2.8,0.0,4.0,1.0,1.0,0.0,3.0,254
6.4,83,2.3,0.0,4.0,1.0,1.0,0.0,3.0,183
6.0,84,1.7,0.0,4.0,1.0,1.0,0.0,3.0,110
5.8,85,1.3,0.0,4.0,1.0,1.0,0.0,3.0,65
5.6,85,1.2,0.0,4.0,1.0,1.0,0.0,3.0,102
5.8,83,1.1,0.15,4.0,1.0,2.0,0.0,3.0,223
7.0,78,0.9,0.56,4.0,1.0,2.0,0.0,3.0,401
8.6,66,1.7,1.16,4.0,1.0,2.0,0.0,3.0,513
10.3,62,2.1,1.76,4.0,1.0,2.0,0.0,3.0,582
11.8,57,2.6,2.18,4.0,1.0,,0.0,3.0,797
12.5,53,3.4,2.52,4.0,1.0,,0.0,3.0,1105
13.5,46,3.4,2.71,4.0,1.0,,0.0,3.0,1229
13.7,50,3.7,2.3,4.0,1.0,,0.0,3.0,1083
13.1,54,4.1,1.98,4.0,1.0,,0.0,3.0,62
12.0,61,3.6,0.57,4.0,1.0,,0.0,3.0,124
11.8,60,2.9,0.6,4.0,1.0,4.0,0.0,3.0,42
11.9,58,2.2,0.61,4.0,1.0,4.0,0.0,3.0,343
11.0,62,2.1,0.19,4.0,1.0,4.0,0.0,3.0,317
10.3,62,2.0,0.0,4.0,1.0,4.0,0.0,3.0,297
9.6,66,1.7,0.0,4.0,1.0,4.0,0.0,3.0,464
9.0,65,1.7,0.0,4.0,1.0,4.0,0.0,3.0,620
8.6,69,2.2,0.0,4.0,1.0,1.0,0.0,3.0,467
8.3,59,2.1,0.0,4.0,2.0,1.0,0.0,3.0,401
7.6,62,1.2,0.0,4.0,2.0,1.0,0.0,3.0,226
7.1,64,0.9,0.0,4.0,2.0,1.0,0.0,3.0,126
